date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,B.1.1.7,B.1.617.2,cumPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate
2020-03-12,0.005709714790092127,0.000354668751300223,0.00964630225080386,0.00032778752281223975,0.0,0.0,0.0,0.0
2020-03-13,0.005406299994483367,0.00044448151002741124,0.012861736334405145,0.00046953347862293805,0.0,0.0,0.0,0.0
2020-03-14,0.004344348209852706,0.0005166524768617589,0.01607717041800643,0.0006467159233863108,0.0,0.0,0.0,0.0
2020-03-15,0.005461466320957687,0.0006073816923106532,0.02572347266881029,0.0009302078350077075,0.0,0.0,0.0,0.0
2020-03-16,0.00751641198212611,0.0007322489206430961,0.03456591639871383,0.001311150091248959,0.0,0.0,0.0,0.0
2020-03-17,0.009392067082252993,0.000888275677513543,0.04019292604501608,0.0017541062031573912,0.0,0.0,0.0,0.0
2020-03-18,0.012522756109670657,0.0010963113533408056,0.053858520900321546,0.00234766739311469,0.0,0.0,0.0,0.0
2020-03-19,0.012771004578805097,0.001308471084415745,0.053858520900321546,0.0029412285830719893,0.0,0.0,0.0,0.0
2020-03-20,0.01499144921939648,0.0015575181985393513,0.0819935691318328,0.0038448590513651907,0.0,0.0,0.0,0.0
2020-03-21,0.014219120648755999,0.0017937349185590734,0.0932475884244373,0.004872517230992753,0.0,0.0,0.0,0.0
2020-03-22,0.016632647432007503,0.0020700466201534332,0.1229903536977492,0.006227962933432555,0.0,0.0,0.0,0.0
2020-03-23,0.027734870634964416,0.002530795236991126,0.13906752411575563,0.007760591080635731,0.0,0.0,0.0,0.0
2020-03-24,0.027955535940861698,0.0029952096807156427,0.1760450160771704,0.009700738850794663,0.0,0.0,0.0,0.0
2020-03-25,0.031113808131516523,0.0035120912717578282,0.22347266881028938,0.012163574833005546,0.0,0.0,0.0,0.0
2020-03-26,0.03598223644287527,0.004109850168490569,0.2709003215434084,0.015149099027268378,0.0,0.0,0.0,0.0
2020-03-27,0.03653389970761847,0.004716773632440369,0.30064308681672025,0.01846241074434345,0.0,0.0,0.0,0.0
2020-03-28,0.032658465272797484,0.005259316011690322,0.3086816720257235,0.02186431368380021,0.0,0.0,0.0,0.0
2020-03-29,0.033596292822860925,0.005817438155209277,0.3729903536977492,0.025974946402310458,0.0,0.0,0.0,0.0
2020-03-30,0.048463617807690186,0.006622545385228001,0.43569131832797425,0.030776590655397864,0.0,0.0,0.0,0.0
2020-03-31,0.052187344844706794,0.007489513443961879,0.48392282958199356,0.03610978224277538,0.0,0.0,0.0,0.0
2020-04-01,0.05684889943178684,0.008433922095679915,0.5610932475884244,0.0422934495650171,0.0,0.0,0.0,0.0
2020-04-02,0.056076570861146355,0.009365500353294066,0.5884244372990354,0.048778327043356544,0.0,0.0,0.0,0.0
2020-04-03,0.05626965300380648,0.01030028620943419,0.5972668810289389,0.05536065486631585,0.0,0.0,0.0,0.0
2020-04-04,0.04660175428918188,0.011074463025095335,0.6744372990353698,0.06279345842413933,0.0,0.0,0.0,0.0
2020-04-05,0.04240911347713356,0.011778989129906823,0.6663987138263665,0.07013767075958115,0.0,0.0,0.0,0.0
2020-04-06,0.06029679483643184,0.012780676326731485,0.6479099678456591,0.07727812328354507,0.0,0.0,0.0,0.0
2020-04-07,0.06297236167043636,0.013826811674558886,0.7315112540192926,0.08533992452027853,0.0,0.0,0.0,0.0
2020-04-08,0.05911071881723396,0.014808795051866868,0.7837620578778135,0.09397756870249295,0.0,0.0,0.0,0.0
2020-04-09,0.05595244662657914,0.01573831128185718,0.7017684887459807,0.10171158241641418,0.0,0.0,0.0,0.0
2020-04-10,0.049346279031279305,0.0165580818194232,0.6832797427652733,0.10924183631885753,0.0,0.0,0.0,0.0
2020-04-11,0.04220223975285486,0.01725917121152829,0.6945337620578779,0.11689611793263524,0.0,0.0,0.0,0.0
2020-04-12,0.040561041540243835,0.01793299601616263,0.6889067524115756,0.12448838569074576,0.0,0.0,0.0,0.0
2020-04-13,0.047277541788492305,0.018718399426664676,0.6471061093247589,0.13161997909247153,0.0,0.0,0.0,0.0
